instance_id,algorithm,dimension_group,objective_type,median_normalized_residual,mean_normalized_residual,median_log10_residual,q25_normalized_residual,q75_normalized_residual,median_fbest,mean_fbest,median_budget_ratio,median_wall_time_seconds,success_rate_1e_1,success_rate_1e_3,success_rate_1e_5,final_value_rank,final_value_win
CAMEL6,Random Search,small_2_20,other,0.0021830586852853206,0.002445997960293959,-2.6610266903796505,0.0007266741991559271,0.003566748618540218,-1.0193728956627721,-1.0178967706682374,1.0,0.0029076664941385,1.0,0.3333333333333333,0.0,7.0,False
CHEBYQAD[N=50],BIPOP-CMA-ES,medium_21_100,sum of squares,9.284394462813772,9.13247373938198,0.9677518608604566,8.736324713032023,9.758063943531846,0.2290941897351083,0.22591606291660504,1.0,0.3247207294916734,0.0,0.0,0.0,6.0,False
CHEBYQAD[N=50],BasinGraph,medium_21_100,sum of squares,0.8588512630695271,1.0916362184511843,-0.06784032660936987,0.46954930232419123,1.754010712962084,0.05283486053577855,0.057704637962652613,1.0,0.1420048745058011,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,True
CHEBYQAD[N=50],CMA-ES,medium_21_100,sum of squares,8.85822093709519,9.043035897239157,0.9473444981802438,8.416024090292478,9.804936509455302,0.2201787930675141,0.2240450554708646,1.0,0.32109543701517396,0.0,0.0,0.0,5.0,False
CHEBYQAD[N=50],Differential Evolution,medium_21_100,sum of squares,9.496657937998908,9.702748346034465,0.9775691085598905,9.160326229550325,10.463957427662368,0.2335346651872769,0.23784600229796504,1.0,0.1983671045163646,0.0,0.0,0.0,7.0,False
CHEBYQAD[N=50],Latin Hypercube Sampling,medium_21_100,sum of squares,8.387870734683883,8.401887675922435,0.9236499813055061,7.8239479402782095,9.047849798187222,0.2103392362341574,0.2106324655965335,1.0,0.19355012447340414,0.0,0.0,0.0,3.0,False
CHEBYQAD[N=50],Multi-start L-BFGS-B,medium_21_100,sum of squares,8.276406717082022,8.133052302954622,0.9177370686583678,7.508294794265963,9.16556305147018,0.20800744913074987,0.205008526417657,1.0,0.126385999523336,0.0,0.0,0.0,2.0,False
CHEBYQAD[N=50],Random Search,medium_21_100,sum of squares,8.698604177489987,8.54905434143572,0.9394450614142527,8.015572558803314,9.081803786045196,0.21683966794406362,0.21371113923560062,1.0,0.19605672900797794,0.0,0.0,0.0,4.0,False
CVXBQP1[N=50],BIPOP-CMA-ES,medium_21_100,quadratic,0.10108000535288983,0.12049996138151052,-0.995351363370223,0.07948625921597109,0.14661923589748574,196.56216737092933,223.30344682234,1.0,0.135269500024151,0.4666666666666667,0.0,0.0,4.0,False
CVXBQP1[N=50],BasinGraph,medium_21_100,quadratic,0.0,0.0,-16.0,0.0,0.0,57.375000000000014,57.375000000000014,1.0,0.018589125043945352,1.0,1.0,1.0,1.5,True
CVXBQP1[N=50],CMA-ES,medium_21_100,quadratic,0.09185863620972265,0.11111853090761442,-1.03715739444045,0.0673039436936641,0.13064503346678816,183.8643420607881,210.38521705978508,1.0,0.1329077289847191,0.5666666666666667,0.0,0.0,3.0,False
CVXBQP1[N=50],Differential Evolution,medium_21_100,quadratic,51.88267260536226,50.81629194994734,1.715020064613968,47.51419683288588,53.911824370971516,71499.81517758383,70031.40901507749,1.0,0.02695137500995765,0.0,0.0,0.0,5.0,False
CVXBQP1[N=50],Latin Hypercube Sampling,medium_21_100,quadratic,60.23247767934993,60.19919378436635,1.7798301450458478,57.939380869353315,62.163743884340455,82997.49676446486,82951.66484107246,1.0,0.00715279151336285,0.0,0.0,0.0,6.0,False
CVXBQP1[N=50],Multi-start L-BFGS-B,medium_21_100,quadratic,0.0,0.0,-16.0,0.0,0.0,57.375000000000014,57.375000000000014,0.3264,0.0063258125155698005,1.0,1.0,1.0,1.5,True
CVXBQP1[N=50],Random Search,medium_21_100,quadratic,60.893347195312614,59.723920893019276,1.7845694502020908,56.204927361728885,62.38309668435835,83907.51408794547,82297.21406968756,1.0,0.008374478988116552,0.0,0.0,0.0,7.0,False
DEVGLA1B,BIPOP-CMA-ES,small_2_20,sum of squares,0.14815782468329114,0.17188708619081924,-0.8296570812901012,0.05551244843458565,0.23892070762968243,15575.364426819062,18069.94652231195,1.0,0.037429416493978296,0.4,0.1,0.06666666666666667,1.0,True
DEVGLA1B,BasinGraph,small_2_20,sum of squares,0.619537552491127,0.4577980715252711,-0.20793236427516834,0.23350643832886392,0.619537552491127,65130.02202940346,48126.8627349713,1.0,0.009836833487497601,0.1,0.0,0.0,4.0,False
DEVGLA1B,CMA-ES,small_2_20,sum of squares,0.18888970436357194,0.31005049487213987,-0.7242211627204452,0.06465063024652665,0.26950785153023366,19857.377911897973,32594.628019009462,1.0,0.03505625002435405,0.3333333333333333,0.1,0.03333333333333333,3.0,False
DEVGLA1B,Differential Evolution,small_2_20,sum of squares,0.16102890460094085,0.21295176708186964,-0.7949644821916391,0.08710252856642536,0.3042054344394493,16928.46028705225,22386.946344470125,1.0,0.01096672902349375,0.26666666666666666,0.0,0.0,2.0,False
DEVGLA1B,Latin Hypercube Sampling,small_2_20,sum of squares,0.8793360092267735,0.792138479540899,-0.05586253593662917,0.6549093571669959,1.0077489769676509,92441.81082670012,83275.01074501264,1.0,0.0023358960170298503,0.0,0.0,0.0,5.0,False
DEVGLA1B,Multi-start L-BFGS-B,small_2_20,sum of squares,1.0001141089472902,0.9180622327316815,4.955405891691359e-05,0.9999892672856814,1.0001141089473151,105138.82986350714,96512.97603134638,0.435,0.00542766702710645,0.0,0.0,0.0,7.0,False
DEVGLA1B,Random Search,small_2_20,sum of squares,0.9726534450602735,0.8668301949093987,-0.01204870392149833,0.7650004981656288,1.0010524731833625,102251.97725576091,91127.11418197797,1.0,0.0032534379861317003,0.0,0.0,0.0,6.0,False
DGOSPEC,BIPOP-CMA-ES,small_2_20,other,1.9939369778800548e-13,0.0010833141233248446,-12.8075863151773,0.0,0.0017926787445295966,-996.9592109918221,-994.7785438492789,1.0,0.042396603996166904,1.0,0.6666666666666666,0.6,3.0,False
DGOSPEC,BasinGraph,small_2_20,other,0.0,0.0,-16.0,0.0,0.0,-996.9592109922236,-996.9592109922236,1.0,0.011565082997549249,1.0,1.0,1.0,1.0,True
DGOSPEC,CMA-ES,small_2_20,other,0.0011997952412448104,0.0016721195732503978,-2.9816859969031126,0.0,0.003977592243107266,-994.5440721100551,-993.5933024953688,1.0,0.0380015630216803,1.0,0.5,0.4666666666666667,7.0,False
DGOSPEC,Differential Evolution,small_2_20,other,2.6705059717807834e-11,5.97726861822457e-05,-10.61775516166744,3.8435740271810545e-13,3.0215357105051088e-09,-996.9592109384673,-996.8388910130072,1.0,0.01051752050989305,1.0,0.9666666666666667,0.9666666666666667,4.0,False
DGOSPEC,Latin Hypercube Sampling,small_2_20,other,0.0007192958576700147,0.000773010412588077,-3.1430966624576087,0.000552324019041055,0.0009556657858678722,-995.5112977700982,-995.4031725620115,1.0,0.00182366650551555,1.0,0.7666666666666667,0.0,5.0,False
DGOSPEC,Multi-start L-BFGS-B,small_2_20,other,3.95342270079603e-16,3.6333837202553986e-16,-15.403026748316064,3.95342270079603e-16,3.95342270079603e-16,-996.9592109922228,-996.9592109922229,0.48,0.0062307915068231,1.0,1.0,1.0,2.0,False
DGOSPEC,Random Search,small_2_20,other,0.0007889961901377605,0.0009115023058052806,-3.1029429263737405,0.000688786352487843,0.0009761302196777105,-995.370993843848,-995.1243940299122,1.0,0.0026847085100598,1.0,0.7666666666666667,0.0,6.0,False
DIAGIQB[N=500],BIPOP-CMA-ES,large_101_500,quadratic,0.027664193599178044,0.02832581294593742,-1.5580819985736323,0.025777806517248477,0.029849869048417414,-2.858663152684632e+16,-2.8567179946073172e+16,1.0,4.697264604008524,1.0,0.0,0.0,2.0,False
DIAGIQB[N=500],BasinGraph,large_101_500,quadratic,0.0,0.0,-16.0,0.0,0.0,-2.9399957647000004e+16,-2.9399957647000004e+16,1.0,0.3150896665174514,1.0,1.0,1.0,1.0,True
DIAGIQB[N=500],CMA-ES,large_101_500,quadratic,0.028550483822108712,0.028241155109489106,-1.5444417523829341,0.02525283842812031,0.030419220151232503,-2.8560574631829224e+16,-2.8569668882879236e+16,1.0,4.5950923539930955,1.0,0.0,0.0,3.0,False
DIAGIQB[N=500],Differential Evolution,large_101_500,quadratic,0.6665382161888838,0.6642302818701181,-0.17617494847101994,0.6587855308142454,0.6696690759996131,-9803762320953360.0,-9871615492177080.0,1.0,0.38262041652342305,0.0,0.0,0.0,5.0,False
DIAGIQB[N=500],Latin Hypercube Sampling,large_101_500,quadratic,0.7079256336850308,0.7070699822622905,-0.1500124061715587,0.7043038409819913,0.7111628588071476,-8586973999448766.0,-8612130115037907.0,1.0,0.23970741702942175,0.0,0.0,0.0,6.0,False
DIAGIQB[N=500],Multi-start L-BFGS-B,large_101_500,quadratic,0.08655764773223834,0.08655764773223834,-1.0626945543492177,0.08655764773223834,0.08655764773223834,-2.685516646965e+16,-2.685516646965e+16,1.0,0.18323275051079685,1.0,0.0,0.0,4.0,False
DIAGIQB[N=500],Random Search,large_101_500,quadratic,0.7091072782603963,0.7074130630241054,-0.14928815606301155,0.7044755498408228,0.7112801603664245,-8552233698979237.0,-8602043555171055.0,1.0,0.16086514599737706,0.0,0.0,0.0,7.0,False
DIAGIQE[N=50],BIPOP-CMA-ES,medium_21_100,quadratic,0.018446696190692388,0.022382010939618526,-1.7343523882288225,0.010443447524356402,0.03296027362567411,-147192239321566.94,-146602105512142.78,1.0,0.14139558345777908,1.0,0.0,0.0,4.0,False
DIAGIQE[N=50],BasinGraph,medium_21_100,quadratic,0.00010409182462423904,9.220166082687092e-05,-3.9825833786547458,0.00010409182462423904,0.00010409182462423904,-149942868351242.94,-149944651382106.8,1.0,0.01841802100534545,1.0,1.0,0.06666666666666667,1.0,True
DIAGIQE[N=50],CMA-ES,medium_21_100,quadratic,0.016694659169903044,0.018578863007982886,-1.7774224429506695,0.010706003306507058,0.024526905044155063,-147454972126258.8,-147172419786830.0,1.0,0.13526739549706684,1.0,0.0,0.0,3.0,False
DIAGIQE[N=50],Differential Evolution,medium_21_100,quadratic,0.595834836431631,0.5899769143519784,-0.2248766407066577,0.5802403829459075,0.6119314041557877,-60607992709601.234,-61486437787753.83,1.0,0.026343853998696348,0.0,0.0,0.0,5.0,False
DIAGIQE[N=50],Latin Hypercube Sampling,medium_21_100,quadratic,0.6887863240371327,0.6843081085737492,-0.161915502697687,0.6650339030824431,0.6995590123311166,-46669129118767.16,-47340675492929.445,1.0,0.0070768960285931,0.0,0.0,0.0,7.0,False
DIAGIQE[N=50],Multi-start L-BFGS-B,medium_21_100,quadratic,0.0055918526935750555,0.005516173780778051,-2.2524442777505964,0.0055918526935750555,0.0055918526935750555,-149119932084788.88,-149131280779353.7,1.0,0.01620472950162365,1.0,0.0,0.0,2.0,False
DIAGIQE[N=50],Random Search,medium_21_100,quadratic,0.6766642883712389,0.6729172618112168,-0.16962703833627438,0.6498196371057662,0.6923941586602359,-48486931135096.766,-49048829534324.63,1.0,0.008182542020222151,0.0,0.0,0.0,6.0,False
DIAGIQT[N=50],BIPOP-CMA-ES,medium_21_100,quadratic,0.01444582752960116,0.02118938206000932,-1.8402647484389112,0.011314941062639115,0.02722428286226578,-91129038455975.05,-90505497247080.56,1.0,0.1427753125026356,1.0,0.0,0.0,4.0,False
DIAGIQT[N=50],BasinGraph,medium_21_100,quadratic,0.0,0.0,-16.0,0.0,0.0,-92464768555089.92,-92464768555089.92,1.0,0.0183240420010406,1.0,1.0,1.0,1.0,True
DIAGIQT[N=50],CMA-ES,medium_21_100,quadratic,0.014091886663323061,0.01600445078799717,-1.8517223165366095,0.010566089632367996,0.0210784969003762,-91161765516257.72,-90984920717122.5,1.0,0.13698622951051215,1.0,0.0,0.0,3.0,False
DIAGIQT[N=50],Differential Evolution,medium_21_100,quadratic,0.8893811081416441,0.8927774331360603,-0.05091210496087947,0.8719321433395077,0.9233969786358035,-10228350233284.395,-9914309828736.998,1.0,0.0268039789807517,0.0,0.0,0.0,5.0,False
DIAGIQT[N=50],Latin Hypercube Sampling,medium_21_100,quadratic,0.9825849759992289,0.9838409999152938,-0.0076364466689050284,0.9382253719706491,1.047225320341478,-1610276163370.6714,-1494138202671.7656,1.0,0.00708920799661425,0.0,0.0,0.0,6.0,False
DIAGIQT[N=50],Multi-start L-BFGS-B,medium_21_100,quadratic,0.004311174074911285,0.004311174074911285,-2.3654044410182715,0.004311174074911285,0.004311174074911285,-92066136842051.48,-92066136842051.48,1.0,0.016185353975743,1.0,0.0,0.0,2.0,False
DIAGIQT[N=50],Random Search,medium_21_100,quadratic,1.0107780028626627,0.9955232751297648,0.004655089514920221,0.9734659947391753,1.035235785067503,996585540431.0955,-413939328765.9676,1.0,0.008113187504932201,0.0,0.0,0.0,7.0,False
DIAGNQB[N=500],BIPOP-CMA-ES,large_101_500,quadratic,0.033815109612116125,0.03355556592360281,-1.4709561322990414,0.031130419298328074,0.035681313768680716,-8.039503651497318e+16,-8.041663282073498e+16,1.0,4.938798582996242,1.0,0.0,0.0,3.0,False
DIAGNQB[N=500],BasinGraph,large_101_500,quadratic,0.0,0.0,-16.0,0.0,0.0,-8.32087495e+16,-8.32087495e+16,1.0,0.31311552101396956,1.0,1.0,1.0,1.0,True
DIAGNQB[N=500],CMA-ES,large_101_500,quadratic,0.03296651345349992,0.032551457615628235,-1.4819269843683682,0.029762355240087697,0.03529669049514812,-8.046564714016208e+16,-8.050018341740402e+16,1.0,4.958231708500534,1.0,0.0,0.0,2.0,False
DIAGNQB[N=500],Differential Evolution,large_101_500,quadratic,0.5812948242943817,0.5806733310385812,-0.23560357219388928,0.5776564012808028,0.584763725501501,-3.4839934079690356e+16,-3.4891647756328144e+16,1.0,0.380025687511079,0.0,0.0,0.0,5.0,False
DIAGNQB[N=500],Latin Hypercube Sampling,large_101_500,quadratic,0.6366700657131341,0.63682206230846,-0.1960855695684504,0.63504128313507,0.63920392872443,-3.0232229487979936e+16,-3.0219582041354624e+16,1.0,0.24229281250154594,0.0,0.0,0.0,7.0,False
DIAGNQB[N=500],Multi-start L-BFGS-B,large_101_500,quadratic,0.07128102807993641,0.0712810280799364,-1.147026045135274,0.07128102807993641,0.07128102807993641,-7.72775442904e+16,-7.72775442904e+16,1.0,0.18136495802900748,1.0,0.0,0.0,4.0,False
DIAGNQB[N=500],Random Search,large_101_500,quadratic,0.6365573883829505,0.6358239393665084,-0.19616243682639134,0.6336166558585559,0.6393998079124789,-3.024160522772151e+16,-3.0302634603201596e+16,1.0,0.1612232500046957,0.0,0.0,0.0,6.0,False
DIAGNQE[N=500],BIPOP-CMA-ES,large_101_500,quadratic,0.04038589690644033,0.04141780099342694,-1.393781880577229,0.03866403407007679,0.04484780161188942,-6.009583272642963e+16,-6.003120973349811e+16,1.0,4.859222021012101,1.0,0.0,0.0,2.0,False
DIAGNQE[N=500],BasinGraph,large_101_500,quadratic,0.0,0.0,-16.0,0.0,0.0,-6.26249995e+16,-6.26249995e+16,1.0,0.3143998334999196,1.0,1.0,1.0,1.0,True
DIAGNQE[N=500],CMA-ES,large_101_500,quadratic,0.040775737528714065,0.04085819407465267,-1.3895985970329652,0.03742258737413692,0.044147572580210764,-6.007141895765469e+16,-6.006625511650651e+16,1.0,5.190253895503702,1.0,0.0,0.0,3.0,False
DIAGNQE[N=500],Differential Evolution,large_101_500,quadratic,0.5778079079776703,0.5776649517597061,-0.23821654394309355,0.5753503207621204,0.5806377932555653,-2.6439779551838252e+16,-2.6448732184916772e+16,1.0,0.3809814374835696,0.0,0.0,0.0,5.0,False
DIAGNQE[N=500],Latin Hypercube Sampling,large_101_500,quadratic,0.6336782459827619,0.6335520132258083,-0.19813128268714408,0.6317410112265057,0.6370674456871898,-2.294089966220803e+16,-2.2948804988549116e+16,1.0,0.243826916499529,0.0,0.0,0.0,7.0,False
DIAGNQE[N=500],Multi-start L-BFGS-B,large_101_500,quadratic,0.2804716763745032,0.2783139170168358,-0.5521109897209818,0.2804716763745032,0.2804716763745032,-4.50604609073e+16,-4.519559058599491e+16,0.97695,0.18047445898992004,0.0,0.0,0.0,4.0,False
DIAGNQE[N=500],Random Search,large_101_500,quadratic,0.6330684712708572,0.6323342070902874,-0.19854932927853602,0.6293049374731863,0.6356671531550147,-2.297908680323614e+16,-2.3025070097177144e+16,1.0,0.16052789601963008,0.0,0.0,0.0,6.0,False
DIAGNQT[N=500],BIPOP-CMA-ES,large_101_500,quadratic,0.05306305452469959,0.05316004292696204,-1.2752145750212507,0.05088093936695765,0.055340269416666775,-3.95741516176011e+16,-3.957009830258935e+16,1.0,4.945137208502274,1.0,0.0,0.0,4.0,False
DIAGNQT[N=500],BasinGraph,large_101_500,quadratic,0.0,0.0,-16.0,0.0,0.0,-4.17917495e+16,-4.17917495e+16,1.0,0.31242174998624245,1.0,1.0,1.0,1.0,True
DIAGNQT[N=500],CMA-ES,large_101_500,quadratic,0.049798569609453947,0.05114360921334871,-1.3027969987087786,0.04547896185519115,0.056843545632199365,-3.971058015342544e+16,-3.965436859523195e+16,1.0,4.774631312000565,1.0,0.0,0.0,3.0,False
